sample_id,gt_label_int,gt_label_name,origin,louvain_cluster
717,60,night_snake,imagenet,146
718,60,night_snake,imagenet,139
719,60,night_snake,imagenet,478
720,60,night_snake,imagenet,97
721,60,night_snake,imagenet,139
722,60,night_snake,imagenet,129
723,60,night_snake,imagenet,140
724,60,night_snake,imagenet,168
725,60,night_snake,imagenet,140
726,60,night_snake,imagenet,146
727,60,night_snake,imagenet,146
728,60,night_snake,imagenet,93
729,60,night_snake,imagenet,139
730,60,night_snake,imagenet,478
731,60,night_snake,imagenet,97
732,60,night_snake,imagenet,139
733,60,night_snake,imagenet,139
734,60,night_snake,imagenet,97
735,60,night_snake,imagenet,129
736,60,night_snake,imagenet,140
737,60,night_snake,imagenet,168
738,60,night_snake,imagenet,168
739,60,night_snake,imagenet,140
740,60,night_snake,imagenet,146
741,60,night_snake,imagenet,139
742,60,night_snake,imagenet,478
743,60,night_snake,imagenet,139
744,60,night_snake,imagenet,139
745,60,night_snake,imagenet,97
746,60,night_snake,imagenet,129
747,60,night_snake,imagenet,140
748,60,night_snake,imagenet,168
749,60,night_snake,imagenet,142
750,60,night_snake,imagenet,142
751,60,night_snake,imagenet,49
752,60,night_snake,imagenet,157
753,60,night_snake,imagenet,146
754,60,night_snake,imagenet,93
755,60,night_snake,imagenet,98
756,60,night_snake,imagenet,356
757,60,night_snake,imagenet,75
758,60,night_snake,imagenet,139
759,60,night_snake,imagenet,158
760,60,night_snake,imagenet,142
761,60,night_snake,imagenet,142
762,60,night_snake,imagenet,157
763,60,night_snake,imagenet,142
764,60,night_snake,imagenet,139
765,60,night_snake,imagenet,139
766,60,night_snake,imagenet,97
767,60,night_snake,imagenet,142
768,60,night_snake,imagenet,98
769,60,night_snake,imagenet,75
770,60,night_snake,imagenet,157
771,60,night_snake,imagenet,142
772,60,night_snake,imagenet,168
773,60,night_snake,imagenet,140
774,60,night_snake,imagenet,168
775,60,night_snake,imagenet,146
776,60,night_snake,imagenet,139
777,60,night_snake,imagenet,97
778,60,night_snake,imagenet,139
779,60,night_snake,imagenet,168
780,60,night_snake,imagenet,140
781,60,night_snake,imagenet,140
782,60,night_snake,imagenet,146
783,60,night_snake,imagenet,139
784,60,night_snake,imagenet,478
785,60,night_snake,imagenet,97
786,60,night_snake,imagenet,139
787,60,night_snake,imagenet,97
788,60,night_snake,imagenet,129
789,60,night_snake,imagenet,168
790,60,night_snake,imagenet,168
791,60,night_snake,imagenet,97
792,60,night_snake,imagenet,140
793,60,night_snake,imagenet,146
794,60,night_snake,imagenet,139
795,60,night_snake,imagenet,478
796,60,night_snake,imagenet,97
797,60,night_snake,imagenet,139
798,60,night_snake,imagenet,139
799,60,night_snake,imagenet,97
800,61,boa_constrictor,imagenet,49
801,61,boa_constrictor,imagenet,76
802,61,boa_constrictor,imagenet,49
803,61,boa_constrictor,imagenet,515
804,61,boa_constrictor,imagenet,160
805,61,boa_constrictor,imagenet,161
806,61,boa_constrictor,imagenet,736
807,61,boa_constrictor,imagenet,49
808,61,boa_constrictor,imagenet,49
809,61,boa_constrictor,imagenet,163
810,61,boa_constrictor,imagenet,76
811,61,boa_constrictor,imagenet,49
812,61,boa_constrictor,imagenet,163
813,61,boa_constrictor,imagenet_sketch,148
814,61,boa_constrictor,imagenet_sketch,134
815,62,rock_python,imagenet,168
816,62,rock_python,imagenet,168
817,62,rock_python,imagenet,129
818,62,rock_python,imagenet,168
819,62,rock_python,imagenet,129
820,61,boa_constrictor,imagenet,157
821,62,rock_python,imagenet,168
822,62,rock_python,imagenet,142
823,62,rock_python,imagenet,164
824,62,rock_python,imagenet,49
825,62,rock_python,imagenet,75
826,62,rock_python,imagenet,168
827,62,rock_python,imagenet,142
828,62,rock_python,imagenet,131
829,62,rock_python,imagenet,157
830,62,rock_python,imagenet,114
831,62,rock_python,imagenet,168
832,62,rock_python,imagenet,97
833,62,rock_python,imagenet,168
834,62,rock_python,imagenet,168
835,62,rock_python,imagenet,129
836,62,rock_python,imagenet,97
837,62,rock_python,imagenet,168
838,62,rock_python,imagenet,140
839,62,rock_python,imagenet,168
840,62,rock_python,imagenet,129
841,62,rock_python,imagenet,168
842,62,rock_python,imagenet,129
843,62,rock_python,imagenet,140
844,62,rock_python,imagenet_sketch,143
845,62,rock_python,imagenet_sketch,143
846,62,rock_python,imagenet_sketch,143
847,62,rock_python,imagenet_sketch,143
848,62,rock_python,imagenet_sketch,143
849,62,rock_python,imagenet_sketch,143
850,62,rock_python,imagenet_sketch,143
851,62,rock_python,imagenet_sketch,143
852,62,rock_python,imagenet_sketch,143
853,62,rock_python,imagenet_sketch,143
854,62,rock_python,imagenet_sketch,143
855,62,rock_python,imagenet_sketch,143
856,62,rock_python,imagenet_sketch,143
857,62,rock_python,imagenet_sketch,143
858,62,rock_python,imagenet_sketch,143
859,62,rock_python,imagenet_sketch,143
860,63,Indian_cobra,imagenet,478
861,63,Indian_cobra,imagenet,478
862,62,rock_python,imagenet,71
863,63,Indian_cobra,imagenet,478
864,63,Indian_cobra,imagenet,478
865,63,Indian_cobra,imagenet_r,521
866,64,green_mamba,imagenet,166
867,64,green_mamba,imagenet,49
868,64,green_mamba,imagenet,166
869,64,green_mamba,imagenet,145
870,64,green_mamba,imagenet,49
871,64,green_mamba,imagenet,166
872,64,green_mamba,imagenet,166
873,64,green_mamba,imagenet,49
874,64,green_mamba,imagenet,145
875,64,green_mamba,imagenet,166
876,64,green_mamba,imagenet,145
877,64,green_mamba,imagenet,145
878,64,green_mamba,imagenet,49
879,64,green_mamba,imagenet,145
880,64,green_mamba,imagenet,166
881,64,green_mamba,imagenet,145
882,64,green_mamba,imagenet,76
883,64,green_mamba,imagenet,166
884,64,green_mamba,imagenet,49
885,64,green_mamba,imagenet,166
886,64,green_mamba,imagenet,145
887,64,green_mamba,imagenet,49
888,64,green_mamba,imagenet,166
889,64,green_mamba,imagenet,166
890,64,green_mamba,imagenet,49
891,64,green_mamba,imagenet_sketch,134
892,64,green_mamba,imagenet_sketch,150
893,64,green_mamba,imagenet_sketch,134
894,64,green_mamba,imagenet_sketch,150
895,64,green_mamba,imagenet_sketch,150
896,64,green_mamba,imagenet_sketch,150
897,64,green_mamba,imagenet_sketch,150
898,64,green_mamba,imagenet_sketch,150
899,64,green_mamba,imagenet_sketch,134
900,64,green_mamba,imagenet_sketch,150
901,64,green_mamba,imagenet_sketch,150
902,65,sea_snake,imagenet,168
903,65,sea_snake,imagenet,168
904,65,sea_snake,imagenet,168
905,65,sea_snake,imagenet,142
906,65,sea_snake,imagenet,348
907,65,sea_snake,imagenet,170
908,65,sea_snake,imagenet,11
909,65,sea_snake,imagenet,168
910,65,sea_snake,imagenet,748
911,65,sea_snake,imagenet,120
912,65,sea_snake,imagenet,168
913,65,sea_snake,imagenet,146
914,65,sea_snake,imagenet,168
915,65,sea_snake,imagenet,168
916,65,sea_snake,imagenet_sketch,323
917,65,sea_snake,imagenet_sketch,323
918,66,horned_viper,imagenet,135
919,66,horned_viper,imagenet,97
920,66,horned_viper,imagenet,135
921,66,horned_viper,imagenet,140
922,66,horned_viper,imagenet,97
923,66,horned_viper,imagenet,135
924,66,horned_viper,imagenet,248
925,66,horned_viper,imagenet,99
926,66,horned_viper,imagenet,135
927,66,horned_viper,imagenet,135
928,66,horned_viper,imagenet,93
929,66,horned_viper,imagenet,173
930,66,horned_viper,imagenet,97
931,66,horned_viper,imagenet,135
932,66,horned_viper,imagenet,140
933,66,horned_viper,imagenet,97
934,66,horned_viper,imagenet_sketch,174
935,66,horned_viper,imagenet_sketch,174
936,66,horned_viper,imagenet_sketch,174
937,66,horned_viper,imagenet_sketch,174
938,66,horned_viper,imagenet_sketch,174
939,66,horned_viper,imagenet_sketch,789
940,66,horned_viper,imagenet_sketch,174
941,66,horned_viper,imagenet_sketch,174
942,66,horned_viper,imagenet_sketch,174
943,66,horned_viper,imagenet_sketch,143
944,66,horned_viper,imagenet_sketch,174
945,66,horned_viper,imagenet_sketch,174
946,66,horned_viper,imagenet_sketch,174
947,66,horned_viper,imagenet_sketch,174
948,67,diamondback,imagenet,508
949,67,diamondback,imagenet_sketch,176
950,67,diamondback,imagenet_sketch,176
951,67,diamondback,imagenet_sketch,176
952,67,diamondback,imagenet_sketch,143
953,67,diamondback,imagenet_sketch,176
954,67,diamondback,imagenet_sketch,134
955,67,diamondback,imagenet_sketch,150
956,67,diamondback,imagenet_sketch,176
957,67,diamondback,imagenet_sketch,176
958,67,diamondback,imagenet_sketch,143
959,67,diamondback,imagenet_sketch,176
960,67,diamondback,imagenet_sketch,150
961,68,sidewinder,imagenet,148
962,68,sidewinder,imagenet,148
963,68,sidewinder,imagenet,148
964,68,sidewinder,imagenet,148
965,68,sidewinder,imagenet,117
966,68,sidewinder,imagenet,142
967,68,sidewinder,imagenet,142
968,68,sidewinder,imagenet,142
969,68,sidewinder,imagenet,14
970,68,sidewinder,imagenet,726
971,66,horned_viper,imagenet,98
972,68,sidewinder,imagenet,148
973,68,sidewinder,imagenet,140
974,68,sidewinder,imagenet,148
975,68,sidewinder,imagenet,140
976,68,sidewinder,imagenet,148
977,68,sidewinder,imagenet_sketch,143
978,68,sidewinder,imagenet_sketch,143
979,68,sidewinder,imagenet_sketch,240
980,69,trilobite,imagenet,179
981,69,trilobite,imagenet,179
982,69,trilobite,imagenet,137
983,69,trilobite,imagenet,180
984,69,trilobite,imagenet,14
985,69,trilobite,imagenet,71
986,69,trilobite,imagenet,8
987,69,trilobite,imagenet,181
988,69,trilobite,imagenet,179
989,69,trilobite,imagenet,179
990,69,trilobite,imagenet,179
991,69,trilobite,imagenet,179
992,71,scorpion,imagenet,75
993,71,scorpion,imagenet,75
994,71,scorpion,imagenet,182
995,71,scorpion,imagenet_r,183
996,71,scorpion,imagenet_a,68
997,71,scorpion,imagenet_a,186
998,72,black_and_gold_garden_spider,imagenet_sketch,185
999,72,black_and_gold_garden_spider,imagenet_sketch,185
1000,72,black_and_gold_garden_spider,imagenet_sketch,185
1001,72,black_and_gold_garden_spider,imagenet_sketch,185
1002,72,black_and_gold_garden_spider,imagenet_sketch,185
1003,72,black_and_gold_garden_spider,imagenet_sketch,185
1004,72,black_and_gold_garden_spider,imagenet_sketch,185
1005,72,black_and_gold_garden_spider,imagenet_sketch,148
1006,72,black_and_gold_garden_spider,imagenet_sketch,185
1007,72,black_and_gold_garden_spider,imagenet_sketch,185
1008,72,black_and_gold_garden_spider,imagenet_sketch,185
1009,72,black_and_gold_garden_spider,imagenet_sketch,185
1010,72,black_and_gold_garden_spider,imagenet_sketch,185
1011,72,black_and_gold_garden_spider,imagenet_sketch,185
1012,72,black_and_gold_garden_spider,imagenet_sketch,185
1013,72,black_and_gold_garden_spider,imagenet_sketch,185
1014,72,black_and_gold_garden_spider,imagenet_sketch,185
1015,72,black_and_gold_garden_spider,imagenet_sketch,185
1016,72,black_and_gold_garden_spider,imagenet_sketch,185
1017,72,black_and_gold_garden_spider,imagenet_sketch,185
1018,72,black_and_gold_garden_spider,imagenet_sketch,185
1019,72,black_and_gold_garden_spider,imagenet_sketch,185
1020,73,barn_spider,imagenet,186
1021,73,barn_spider,imagenet,186
1022,73,barn_spider,imagenet,186
1023,73,barn_spider,imagenet,186
1024,73,barn_spider,imagenet,186
1025,73,barn_spider,imagenet,186
1026,73,barn_spider,imagenet,186
1027,73,barn_spider,imagenet,186
1028,73,barn_spider,imagenet,186
1029,73,barn_spider,imagenet,186
1030,73,barn_spider,imagenet,186
1031,73,barn_spider,imagenet,186
1032,73,barn_spider,imagenet,186
1033,73,barn_spider,imagenet,186
1034,73,barn_spider,imagenet,186
1035,73,barn_spider,imagenet_sketch,186
1036,74,garden_spider,imagenet,186
1037,74,garden_spider,imagenet,186
1038,74,garden_spider,imagenet_sketch,149
1039,74,garden_spider,imagenet_sketch,185
1040,74,garden_spider,imagenet_sketch,185
1041,74,garden_spider,imagenet_sketch,185
1042,74,garden_spider,imagenet_sketch,185
1043,75,black_widow,imagenet,186
1044,75,black_widow,imagenet,186
1045,75,black_widow,imagenet_sketch,187
1046,75,black_widow,imagenet_sketch,187
1047,75,black_widow,imagenet_sketch,185
1048,75,black_widow,imagenet_sketch,187
1049,75,black_widow,imagenet_sketch,187
1050,75,black_widow,imagenet_sketch,187
1051,75,black_widow,imagenet_sketch,518
1052,75,black_widow,imagenet_sketch,187
1053,75,black_widow,imagenet_sketch,187
1054,75,black_widow,imagenet_sketch,185
1055,75,black_widow,imagenet_sketch,187
1056,75,black_widow,imagenet_sketch,185
1057,75,black_widow,imagenet_sketch,187
1058,75,black_widow,imagenet_sketch,518
1059,75,black_widow,imagenet_sketch,187
1060,75,black_widow,imagenet_sketch,187
1061,75,black_widow,imagenet_sketch,185
1062,75,black_widow,imagenet_sketch,187
1063,75,black_widow,imagenet_sketch,185
1064,75,black_widow,imagenet_sketch,518
1065,75,black_widow,imagenet_sketch,187
1066,75,black_widow,imagenet_sketch,187
1067,75,black_widow,imagenet_sketch,187
1068,75,black_widow,imagenet_sketch,185
1069,75,black_widow,imagenet_sketch,518
1070,77,wolf_spider,imagenet,189
1071,77,wolf_spider,imagenet,186
1072,77,wolf_spider,imagenet,189
1073,77,wolf_spider,imagenet,186
1074,77,wolf_spider,imagenet,186
1075,77,wolf_spider,imagenet,189
1076,77,wolf_spider,imagenet,186
1077,77,wolf_spider,imagenet,189
1078,73,barn_spider,imagenet,186
1079,77,wolf_spider,imagenet,769
1080,77,wolf_spider,imagenet,186
1081,77,wolf_spider,imagenet,189
1082,77,wolf_spider,imagenet,186
1083,77,wolf_spider,imagenet,189
1084,77,wolf_spider,imagenet,186
1085,79,centipede,imagenet,99
1086,79,centipede,imagenet,179
1087,79,centipede,imagenet,99
1088,79,centipede,imagenet,99
1089,79,centipede,imagenet,192
1090,79,centipede,imagenet,99
1091,79,centipede,imagenet,179
1092,79,centipede,imagenet,99
1093,79,centipede,imagenet,179
1094,79,centipede,imagenet,99
1095,79,centipede,imagenet_r,364
1096,79,centipede,imagenet_r,452
1097,79,centipede,imagenet_a,55
1098,79,centipede,imagenet,179
1099,79,centipede,imagenet,99
1100,80,black_grouse,imagenet,194
1101,80,black_grouse,imagenet,194
1102,80,black_grouse,imagenet,194
1103,80,black_grouse,imagenet,194
1104,80,black_grouse,imagenet_sketch,87
1105,80,black_grouse,imagenet_sketch,87
1106,80,black_grouse,imagenet_sketch,87
1107,80,black_grouse,imagenet_sketch,87
1108,80,black_grouse,imagenet_sketch,87
1109,80,black_grouse,imagenet_sketch,87
1110,80,black_grouse,imagenet_sketch,87
1111,80,black_grouse,imagenet_sketch,87
1112,80,black_grouse,imagenet_sketch,87
1113,80,black_grouse,imagenet_sketch,87
1114,81,ptarmigan,imagenet,195
1115,81,ptarmigan,imagenet,195
1116,81,ptarmigan,imagenet,195
1117,81,ptarmigan,imagenet_sketch,87
1118,81,ptarmigan,imagenet_sketch,87
1119,82,ruffed_grouse,imagenet_sketch,196
1120,82,ruffed_grouse,imagenet_sketch,87
1121,83,prairie_chicken,imagenet,197
1122,83,prairie_chicken,imagenet_sketch,87
1123,83,prairie_chicken,imagenet_sketch,436
1124,83,prairie_chicken,imagenet_sketch,87
1125,83,prairie_chicken,imagenet_sketch,789
1126,83,prairie_chicken,imagenet_sketch,436
1127,83,prairie_chicken,imagenet_sketch,87
1128,83,prairie_chicken,imagenet_sketch,198
1129,84,peacock,imagenet,199
1130,84,peacock,imagenet_r,200
1131,84,peacock,imagenet_r,364
1132,84,peacock,imagenet,87
1133,85,quail,imagenet,50
1134,85,quail,imagenet,85
1135,86,partridge,imagenet,195
1136,86,partridge,imagenet,197
1137,86,partridge,imagenet,195
1138,86,partridge,imagenet,195
1139,86,partridge,imagenet,195
1140,86,partridge,imagenet,197
1141,86,partridge,imagenet,195
1142,86,partridge,imagenet,195
1143,86,partridge,imagenet,195
1144,86,partridge,imagenet,195
1145,86,partridge,imagenet,195
1146,86,partridge,imagenet,85
1147,86,partridge,imagenet,197
1148,86,partridge,imagenet,195
1149,86,partridge,imagenet,195
1150,86,partridge,imagenet,197
1151,86,partridge,imagenet,195
1152,86,partridge,imagenet,197
1153,87,African_grey,imagenet_sketch,196
1154,89,sulphur-crested_cockatoo,imagenet,81
1155,89,sulphur-crested_cockatoo,imagenet_a,456
1156,89,sulphur-crested_cockatoo,imagenet_a,381
1157,89,sulphur-crested_cockatoo,imagenet_sketch,196
1158,89,sulphur-crested_cockatoo,imagenet_sketch,196
1159,89,sulphur-crested_cockatoo,imagenet_sketch,87
1160,89,sulphur-crested_cockatoo,imagenet_sketch,436
1161,89,sulphur-crested_cockatoo,imagenet_sketch,87
1162,89,sulphur-crested_cockatoo,imagenet_sketch,196
1163,89,sulphur-crested_cockatoo,imagenet_sketch,196
1164,89,sulphur-crested_cockatoo,imagenet_sketch,196
1165,89,sulphur-crested_cockatoo,imagenet_sketch,87
1166,90,lorikeet,imagenet_sketch,196
1167,90,lorikeet,imagenet_sketch,43
1168,90,lorikeet,imagenet_sketch,196
1169,90,lorikeet,imagenet_sketch,196
1170,90,lorikeet,imagenet_sketch,196
1171,90,lorikeet,imagenet_sketch,196
1172,90,lorikeet,imagenet_sketch,196
1173,90,lorikeet,imagenet_sketch,48
1174,90,lorikeet,imagenet_sketch,196
1175,90,lorikeet,imagenet_sketch,792
1176,90,lorikeet,imagenet_sketch,196
1177,90,lorikeet,imagenet_sketch,196
1178,90,lorikeet,imagenet_sketch,537
1179,90,lorikeet,imagenet_sketch,537
1180,90,lorikeet,imagenet_sketch,196
1181,90,lorikeet,imagenet_sketch,196
1182,90,lorikeet,imagenet_sketch,196
1183,90,lorikeet,imagenet_sketch,196
1184,90,lorikeet,imagenet_sketch,196
1185,90,lorikeet,imagenet_sketch,196
1186,91,coucal,imagenet_sketch,196
1187,91,coucal,imagenet_sketch,196
1188,91,coucal,imagenet_sketch,196
1189,91,coucal,imagenet_sketch,196
1190,91,coucal,imagenet_sketch,196
1191,91,coucal,imagenet_sketch,196
1192,91,coucal,imagenet_sketch,521
1193,91,coucal,imagenet_sketch,87
1194,92,bee_eater,imagenet,205
1195,92,bee_eater,imagenet,205
1196,92,bee_eater,imagenet,205
1197,92,bee_eater,imagenet_sketch,42
1198,92,bee_eater,imagenet_sketch,42
1199,92,bee_eater,imagenet_sketch,521
1200,92,bee_eater,imagenet_sketch,42
1201,92,bee_eater,imagenet_sketch,584
1202,92,bee_eater,imagenet_sketch,48
1203,92,bee_eater,imagenet_sketch,42
1204,92,bee_eater,imagenet_sketch,48
1205,92,bee_eater,imagenet_sketch,48
1206,92,bee_eater,imagenet_sketch,42
1207,92,bee_eater,imagenet_sketch,42
1208,92,bee_eater,imagenet_sketch,584
1209,92,bee_eater,imagenet_sketch,42
1210,95,jacamar,imagenet,205
1211,95,jacamar,imagenet,205
1212,95,jacamar,imagenet_sketch,197
1213,95,jacamar,imagenet_sketch,197
1214,95,jacamar,imagenet_sketch,42
1215,95,jacamar,imagenet_sketch,207
1216,96,toucan,imagenet,205
1217,97,drake,imagenet_r,234
1218,97,drake,imagenet_r,51
1219,99,goose,imagenet,41
1220,99,goose,imagenet,42
1221,99,goose,imagenet_r,687
1222,99,goose,imagenet_r,210
1223,99,goose,imagenet_r,204
1224,101,tusker,imagenet,212
1225,101,tusker,imagenet,212
1226,102,echidna,imagenet,213
1227,102,echidna,imagenet,85
1228,102,echidna,imagenet,248
1229,103,platypus,imagenet,80
1230,103,platypus,imagenet,78
1231,103,platypus,imagenet,582
1232,103,platypus,imagenet,80
1233,103,platypus,imagenet,90
1234,103,platypus,imagenet,582
1235,103,platypus,imagenet,80
1236,103,platypus,imagenet,78
1237,103,platypus,imagenet,80
1238,103,platypus,imagenet,582
1239,104,wallaby,imagenet,215
1240,105,koala,imagenet,420
1241,105,koala,imagenet,420
1242,105,koala,imagenet,420
1243,105,koala,imagenet,420
1244,105,koala,imagenet,645
1245,105,koala,imagenet,420
1246,105,koala,imagenet,85
1247,105,koala,imagenet,85
1248,105,koala,imagenet,420
1249,105,koala,imagenet,420
1250,105,koala,imagenet,420
1251,105,koala,imagenet_r,127
1252,105,koala,imagenet_sketch,127
